filename,face_detected
cropped_white_m_1689_29_21.png,False
cropped_white_m_1684_29_22.png,False
cropped_white_m_1686_29_4.png,False
cropped_white_m_1695_29_11.png,False
cropped_white_m_1687_29_4.png,False
cropped_white_m_1687_29_16.png,False
cropped_white_m_1696_29_31.png,False
cropped_white_m_1696_29_25.png,False
cropped_white_m_1696_29_19.png,False
cropped_white_m_1694_29_8.png,False
cropped_white_m_1695_29_8.png,False
cropped_white_m_1693_29_16.png,False
cropped_white_m_1690_29_22.png,False
cropped_white_m_1690_29_2.png,False
cropped_white_m_1691_29_2.png,False
cropped_white_m_1691_29_3.png,False
cropped_white_m_1690_29_3.png,False
cropped_white_m_1690_29_23.png,False
cropped_white_m_1695_29_9.png,False
cropped_white_m_1693_29_17.png,False
cropped_white_m_1694_29_9.png,False
cropped_white_m_1696_29_18.png,False
cropped_white_m_1696_29_24.png,False
cropped_white_m_1687_29_17.png,False
cropped_white_m_1696_29_30.png,False
cropped_white_m_1695_29_10.png,False
cropped_white_m_1687_29_5.png,False
cropped_white_m_1684_29_23.png,False
cropped_white_m_1686_29_5.png,False
cropped_white_m_1689_29_20.png,False
cropped_white_m_1689_29_22.png,True
cropped_white_m_1687_29_7.png,False
cropped_white_m_1695_29_12.png,False
cropped_white_m_1686_29_7.png,False
cropped_white_m_1684_29_21.png,False
cropped_white_m_1696_29_26.png,False
cropped_white_m_1687_29_15.png,False
cropped_white_m_1687_29_29.png,False
cropped_white_m_1693_29_29.png,False
cropped_white_m_1693_29_15.png,False
cropped_white_m_1690_29_21.png,False
cropped_white_m_1691_29_1.png,False
cropped_white_m_1690_29_1.png,False
cropped_white_m_1690_29_0.png,False
cropped_white_m_1691_29_0.png,False
cropped_white_m_1690_29_20.png,False
cropped_white_m_1693_29_14.png,False
cropped_white_m_1693_29_28.png,False
cropped_white_m_1687_29_28.png,False
cropped_white_m_1687_29_14.png,False
cropped_white_m_1696_29_27.png,False
cropped_white_m_1686_29_6.png,False
cropped_white_m_1684_29_20.png,False
cropped_white_m_1687_29_6.png,False
cropped_white_m_1695_29_13.png,False
cropped_white_m_1689_29_23.png,False
cropped_white_m_1689_29_27.png,False
cropped_white_m_1684_29_18.png,False
cropped_white_m_1695_29_17.png,False
cropped_white_m_1684_29_30.png,False
cropped_white_m_1687_29_2.png,False
cropped_white_m_1684_29_24.png,False
cropped_white_m_1686_29_2.png,False
cropped_white_m_1683_29_8.png,False
cropped_white_m_1696_29_23.png,False
cropped_white_m_1687_29_10.png,False
cropped_white_m_1693_29_10.png,False
cropped_white_m_1690_29_24.png,False
cropped_white_m_1690_29_30.png,False
cropped_white_m_1690_29_18.png,False
cropped_white_m_1691_29_4.png,False
cropped_white_m_1690_29_4.png,False
cropped_white_m_1690_29_5.png,False
cropped_white_m_1691_29_5.png,False
cropped_white_m_1690_29_19.png,False
cropped_white_m_1690_29_31.png,False
cropped_white_m_1690_29_25.png,False
cropped_white_m_1693_29_11.png,False
cropped_white_m_1687_29_11.png,False
cropped_white_m_1696_29_22.png,False
cropped_white_m_1683_29_9.png,False
cropped_white_m_1684_29_25.png,False
cropped_white_m_1686_29_3.png,False
cropped_white_m_1695_29_16.png,False
cropped_white_m_1687_29_3.png,True
cropped_white_m_1684_29_31.png,False
cropped_white_m_1684_29_19.png,False
cropped_white_m_1689_29_26.png,True
cropped_white_m_1689_29_24.png,True
cropped_white_m_1689_29_30.png,False
cropped_white_m_1689_29_18.png,False
cropped_white_m_1695_29_28.png,True
cropped_white_m_1686_29_1.png,False
cropped_white_m_1684_29_27.png,False
cropped_white_m_1687_29_1.png,False
