filename,face_detected
cropped_white_f_1745_29_23.png,False
cropped_white_f_1754_29_10.png,False
cropped_white_f_1756_29_2.png,False
cropped_white_f_1748_29_20.png,False
cropped_white_f_1752_29_8.png,False
cropped_white_f_1746_29_17.png,False
cropped_white_f_1753_29_8.png,False
cropped_white_f_1743_29_24.png,False
cropped_white_f_1752_29_17.png,False
cropped_white_f_1743_29_30.png,False
cropped_white_f_1743_29_18.png,False
cropped_white_f_1751_29_23.png,False
cropped_white_f_1741_29_4.png,False
cropped_white_f_1751_29_22.png,False
cropped_white_f_1741_29_5.png,False
cropped_white_f_1743_29_19.png,False
cropped_white_f_1752_29_16.png,False
cropped_white_f_1743_29_31.png,False
cropped_white_f_1743_29_25.png,False
cropped_white_f_1753_29_9.png,False
cropped_white_f_1752_29_9.png,False
cropped_white_f_1746_29_16.png,False
cropped_white_f_1748_29_21.png,False
cropped_white_f_1756_29_3.png,True
cropped_white_f_1754_29_11.png,False
cropped_white_f_1745_29_22.png,False
cropped_white_f_1754_29_13.png,False
cropped_white_f_1745_29_20.png,False
cropped_white_f_1756_29_1.png,False
cropped_white_f_1748_29_23.png,False
cropped_white_f_1746_29_28.png,True
cropped_white_f_1746_29_14.png,False
cropped_white_f_1752_29_14.png,True
cropped_white_f_1743_29_27.png,False
cropped_white_f_1752_29_28.png,False
cropped_white_f_1741_29_7.png,False
cropped_white_f_1751_29_20.png,False
cropped_white_f_1741_29_6.png,False
cropped_white_f_1751_29_21.png,False
cropped_white_f_1752_29_29.png,False
cropped_white_f_1743_29_26.png,False
cropped_white_f_1752_29_15.png,False
cropped_white_f_1746_29_15.png,False
cropped_white_f_1746_29_29.png,False
cropped_white_f_1748_29_22.png,True
cropped_white_f_1756_29_0.png,False
cropped_white_f_1745_29_21.png,False
cropped_white_f_1754_29_12.png,False
cropped_white_f_1745_29_31.png,False
cropped_white_f_1754_29_16.png,False
cropped_white_f_1745_29_25.png,False
cropped_white_f_1745_29_19.png,False
cropped_white_f_1756_29_4.png,True
cropped_white_f_1748_29_26.png,False
cropped_white_f_1746_29_11.png,False
cropped_white_f_1745_29_8.png,False
cropped_white_f_1744_29_8.png,True
cropped_white_f_1752_29_11.png,False
cropped_white_f_1743_29_22.png,False
cropped_white_f_1751_29_19.png,False
cropped_white_f_1751_29_25.png,False
cropped_white_f_1741_29_2.png,False
cropped_white_f_1751_29_31.png,False
cropped_white_f_1751_29_30.png,False
cropped_white_f_1751_29_24.png,False
cropped_white_f_1741_29_3.png,False
cropped_white_f_1751_29_18.png,False
cropped_white_f_1743_29_23.png,False
cropped_white_f_1752_29_10.png,False
cropped_white_f_1744_29_9.png,False
cropped_white_f_1745_29_9.png,False
cropped_white_f_1746_29_10.png,False
cropped_white_f_1748_29_27.png,False
cropped_white_f_1756_29_5.png,False
cropped_white_f_1745_29_18.png,False
cropped_white_f_1745_29_24.png,False
cropped_white_f_1745_29_30.png,False
cropped_white_f_1754_29_17.png,False
cropped_white_f_1745_29_26.png,False
cropped_white_f_1754_29_15.png,False
cropped_white_f_1754_29_29.png,False
cropped_white_f_1748_29_19.png,False
cropped_white_f_1748_29_25.png,False
cropped_white_f_1748_29_31.png,False
cropped_white_f_1746_29_12.png,False
cropped_white_f_1743_29_21.png,True
cropped_white_f_1752_29_12.png,False
cropped_white_f_1741_29_1.png,False
cropped_white_f_1751_29_26.png,False
cropped_white_f_1741_29_0.png,False
cropped_white_f_1751_29_27.png,False
cropped_white_f_1752_29_13.png,False
cropped_white_f_1743_29_20.png,False
cropped_white_f_1746_29_13.png,False
cropped_white_f_1748_29_30.png,False
cropped_white_f_1748_29_24.png,False
cropped_white_f_1748_29_18.png,False
cropped_white_f_1754_29_28.png,False
cropped_white_f_1754_29_14.png,False
cropped_white_f_1745_29_27.png,False
cropped_white_f_1742_29_18.png,False
cropped_white_f_1742_29_24.png,False
cropped_white_f_1753_29_17.png,False
cropped_white_f_1742_29_30.png,False
cropped_white_f_1741_29_10.png,False
