filename,face_detected
cropped_black_m_902_29_20.png,False
cropped_black_m_913_29_13.png,False
cropped_black_m_907_29_6.png,False
cropped_black_m_906_29_6.png,False
cropped_black_m_901_29_28.png,False
cropped_black_m_901_29_14.png,False
cropped_black_m_910_29_27.png,False
cropped_black_m_904_29_27.png,False
cropped_black_m_915_29_14.png,False
cropped_black_m_911_29_0.png,False
cropped_black_m_915_29_28.png,False
cropped_black_m_910_29_0.png,False
cropped_black_m_909_29_18.png,False
cropped_black_m_909_29_24.png,False
cropped_black_m_909_29_30.png,False
cropped_black_m_907_29_13.png,False
cropped_black_m_907_29_12.png,False
cropped_black_m_909_29_31.png,False
cropped_black_m_909_29_25.png,False
cropped_black_m_909_29_19.png,False
cropped_black_m_910_29_1.png,False
cropped_black_m_915_29_29.png,False
cropped_black_m_911_29_1.png,False
cropped_black_m_915_29_15.png,False
cropped_black_m_904_29_26.png,False
cropped_black_m_910_29_26.png,False
cropped_black_m_901_29_15.png,False
cropped_black_m_901_29_29.png,False
cropped_black_m_906_29_7.png,False
cropped_black_m_907_29_7.png,False
cropped_black_m_913_29_12.png,False
cropped_black_m_902_29_21.png,False
cropped_black_m_913_29_10.png,False
cropped_black_m_902_29_23.png,False
cropped_black_m_906_29_5.png,False
cropped_black_m_907_29_5.png,False
cropped_black_m_910_29_18.png,False
cropped_black_m_910_29_24.png,False
cropped_black_m_910_29_30.png,False
cropped_black_m_901_29_17.png,False
cropped_black_m_915_29_17.png,False
cropped_black_m_904_29_30.png,False
cropped_black_m_904_29_24.png,False
cropped_black_m_910_29_3.png,False
cropped_black_m_904_29_18.png,False
cropped_black_m_911_29_3.png,False
cropped_black_m_909_29_27.png,False
cropped_black_m_907_29_10.png,False
cropped_black_m_914_29_9.png,False
cropped_black_m_915_29_9.png,False
cropped_black_m_915_29_8.png,False
cropped_black_m_914_29_8.png,False
cropped_black_m_907_29_11.png,False
cropped_black_m_909_29_26.png,True
cropped_black_m_911_29_2.png,False
