filename,face_detected
cropped_indian_f_1481_29_10.png,False
cropped_indian_f_1490_29_23.png,False
cropped_indian_f_1482_29_24.png,False
cropped_indian_f_1493_29_17.png,False
cropped_indian_f_1482_29_30.png,False
cropped_indian_f_1482_29_18.png,False
cropped_indian_f_1487_29_17.png,False
cropped_indian_f_1481_29_0.png,False
cropped_indian_f_1480_29_0.png,False
cropped_indian_f_1484_29_23.png,False
cropped_indian_f_1495_29_10.png,False
cropped_indian_f_1489_29_20.png,False
cropped_indian_f_1489_29_21.png,False
cropped_indian_f_1495_29_11.png,False
cropped_indian_f_1484_29_22.png,False
cropped_indian_f_1480_29_1.png,False
cropped_indian_f_1481_29_1.png,False
cropped_indian_f_1487_29_16.png,False
cropped_indian_f_1482_29_19.png,False
cropped_indian_f_1493_29_16.png,False
cropped_indian_f_1482_29_31.png,False
cropped_indian_f_1482_29_25.png,False
cropped_indian_f_1490_29_22.png,False
cropped_indian_f_1481_29_11.png,False
cropped_indian_f_1490_29_20.png,False
cropped_indian_f_1481_29_13.png,False
cropped_indian_f_1493_29_14.png,False
cropped_indian_f_1482_29_27.png,False
cropped_indian_f_1493_29_28.png,False
cropped_indian_f_1487_29_28.png,False
cropped_indian_f_1487_29_14.png,False
cropped_indian_f_1480_29_3.png,False
cropped_indian_f_1481_29_3.png,False
cropped_indian_f_1495_29_13.png,False
cropped_indian_f_1484_29_9.png,False
cropped_indian_f_1484_29_20.png,False
cropped_indian_f_1485_29_9.png,False
cropped_indian_f_1489_29_23.png,False
cropped_indian_f_1489_29_22.png,False
cropped_indian_f_1484_29_21.png,False
cropped_indian_f_1485_29_8.png,False
cropped_indian_f_1495_29_12.png,False
cropped_indian_f_1484_29_8.png,False
cropped_indian_f_1481_29_2.png,False
cropped_indian_f_1480_29_2.png,False
cropped_indian_f_1487_29_15.png,False
cropped_indian_f_1487_29_29.png,False
cropped_indian_f_1493_29_29.png,False
cropped_indian_f_1482_29_26.png,False
cropped_indian_f_1493_29_15.png,False
cropped_indian_f_1481_29_12.png,False
cropped_indian_f_1490_29_21.png,False
cropped_indian_f_1490_29_19.png,False
cropped_indian_f_1490_29_25.png,False
cropped_indian_f_1481_29_16.png,False
cropped_indian_f_1490_29_31.png,False
cropped_indian_f_1493_29_11.png,False
cropped_indian_f_1482_29_22.png,False
cropped_indian_f_1487_29_11.png,False
cropped_indian_f_1480_29_6.png,False
cropped_indian_f_1481_29_6.png,False
cropped_indian_f_1484_29_31.png,False
cropped_indian_f_1484_29_25.png,False
cropped_indian_f_1484_29_19.png,True
cropped_indian_f_1489_29_26.png,False
cropped_indian_f_1489_29_27.png,False
cropped_indian_f_1484_29_18.png,False
cropped_indian_f_1484_29_24.png,False
cropped_indian_f_1484_29_30.png,False
cropped_indian_f_1481_29_7.png,False
cropped_indian_f_1480_29_7.png,False
cropped_indian_f_1487_29_10.png,False
cropped_indian_f_1482_29_23.png,False
cropped_indian_f_1493_29_10.png,False
cropped_indian_f_1481_29_17.png,False
cropped_indian_f_1490_29_30.png,False
cropped_indian_f_1490_29_24.png,False
cropped_indian_f_1490_29_18.png,False
cropped_indian_f_1493_29_9.png,False
cropped_indian_f_1492_29_9.png,False
