filename,face_detected
cropped_midE_m_1210_29_7.png,False
cropped_midE_m_1209_29_12.png,False
cropped_midE_m_1211_29_7.png,False
cropped_midE_m_1204_29_11.png,False
cropped_midE_m_1192_29_27.png,False
cropped_midE_m_1209_29_8.png,False
cropped_midE_m_1208_29_8.png,False
cropped_midE_m_1207_29_25.png,False
cropped_midE_m_1207_29_31.png,False
cropped_midE_m_1207_29_19.png,False
cropped_midE_m_1191_29_13.png,False
cropped_midE_m_1194_29_20.png,False
cropped_midE_m_1202_29_16.png,False
cropped_midE_m_1191_29_5.png,False
cropped_midE_m_1190_29_5.png,False
cropped_midE_m_1199_29_23.png,False
cropped_midE_m_1197_29_14.png,False
cropped_midE_m_1206_29_1.png,False
cropped_midE_m_1201_29_22.png,False
cropped_midE_m_1210_29_11.png,False
cropped_midE_m_1197_29_28.png,False
cropped_midE_m_1207_29_1.png,False
cropped_midE_m_1207_29_0.png,False
cropped_midE_m_1197_29_29.png,False
cropped_midE_m_1210_29_10.png,False
cropped_midE_m_1201_29_23.png,False
cropped_midE_m_1206_29_0.png,False
cropped_midE_m_1197_29_15.png,False
cropped_midE_m_1199_29_22.png,False
cropped_midE_m_1190_29_4.png,False
cropped_midE_m_1191_29_4.png,False
cropped_midE_m_1202_29_17.png,False
cropped_midE_m_1194_29_21.png,False
cropped_midE_m_1191_29_12.png,False
cropped_midE_m_1207_29_18.png,False
cropped_midE_m_1207_29_30.png,False
cropped_midE_m_1207_29_24.png,False
cropped_midE_m_1208_29_9.png,False
cropped_midE_m_1209_29_9.png,False
cropped_midE_m_1192_29_26.png,False
cropped_midE_m_1204_29_10.png,False
cropped_midE_m_1211_29_6.png,False
cropped_midE_m_1210_29_6.png,False
cropped_midE_m_1209_29_13.png,False
cropped_midE_m_1211_29_4.png,False
cropped_midE_m_1209_29_11.png,False
cropped_midE_m_1210_29_4.png,False
cropped_midE_m_1192_29_18.png,False
cropped_midE_m_1204_29_12.png,False
cropped_midE_m_1192_29_24.png,False
cropped_midE_m_1192_29_30.png,False
cropped_midE_m_1207_29_26.png,False
cropped_midE_m_1191_29_10.png,False
cropped_midE_m_1194_29_23.png,False
cropped_midE_m_1202_29_29.png,True
cropped_midE_m_1202_29_15.png,False
cropped_midE_m_1203_29_8.png,False
cropped_midE_m_1190_29_6.png,False
cropped_midE_m_1202_29_8.png,False
cropped_midE_m_1191_29_6.png,False
cropped_midE_m_1199_29_20.png,False
cropped_midE_m_1197_29_17.png,False
cropped_midE_m_1210_29_12.png,False
cropped_midE_m_1207_29_2.png,False
cropped_midE_m_1206_29_2.png,False
cropped_midE_m_1201_29_21.png,False
cropped_midE_m_1201_29_20.png,False
cropped_midE_m_1206_29_3.png,False
cropped_midE_m_1207_29_3.png,False
cropped_midE_m_1210_29_13.png,False
cropped_midE_m_1197_29_16.png,False
cropped_midE_m_1199_29_21.png,False
cropped_midE_m_1202_29_9.png,False
cropped_midE_m_1191_29_7.png,False
cropped_midE_m_1203_29_9.png,False
cropped_midE_m_1190_29_7.png,False
cropped_midE_m_1202_29_14.png,False
cropped_midE_m_1202_29_28.png,False
cropped_midE_m_1194_29_22.png,False
cropped_midE_m_1191_29_11.png,False
cropped_midE_m_1207_29_27.png,False
cropped_midE_m_1192_29_31.png,False
cropped_midE_m_1192_29_25.png,True
cropped_midE_m_1204_29_13.png,False
cropped_midE_m_1192_29_19.png,False
cropped_midE_m_1209_29_10.png,False
cropped_midE_m_1210_29_5.png,False
cropped_midE_m_1211_29_5.png,False
cropped_midE_m_1211_29_1.png,False
cropped_midE_m_1210_29_1.png,False
cropped_midE_m_1209_29_14.png,False
cropped_midE_m_1209_29_28.png,False
cropped_midE_m_1192_29_21.png,True
cropped_midE_m_1204_29_17.png,False
cropped_midE_m_1191_29_15.png,False
cropped_midE_m_1191_29_29.png,False
cropped_midE_m_1207_29_23.png,False
cropped_midE_m_1202_29_10.png,False
cropped_midE_m_1194_29_26.png,False
cropped_midE_m_1199_29_25.png,False
cropped_midE_m_1199_29_31.png,False
cropped_midE_m_1199_29_19.png,False
cropped_midE_m_1190_29_3.png,False
cropped_midE_m_1191_29_3.png,False
cropped_midE_m_1210_29_17.png,False
cropped_midE_m_1207_29_7.png,False
