filename,face_detected
cropped_Easian_f_1570_29_24.png,False
cropped_Easian_f_1570_29_30.png,False
cropped_Easian_f_1570_29_18.png,False
cropped_Easian_f_1573_29_0.png,False
cropped_Easian_f_1572_29_0.png,False
cropped_Easian_f_1573_29_10.png,False
cropped_Easian_f_1584_29_15.png,False
cropped_Easian_f_1584_29_29.png,False
cropped_Easian_f_1576_29_23.png,False
cropped_Easian_f_1567_29_10.png,False
cropped_Easian_f_1581_29_26.png,False
cropped_Easian_f_1578_29_14.png,False
cropped_Easian_f_1578_29_3.png,False
cropped_Easian_f_1569_29_27.png,False
cropped_Easian_f_1579_29_3.png,False
cropped_Easian_f_1578_29_28.png,False
cropped_Easian_f_1575_29_17.png,True
cropped_Easian_f_1581_29_7.png,False
cropped_Easian_f_1580_29_7.png,False
cropped_Easian_f_1582_29_12.png,False
cropped_Easian_f_1582_29_13.png,False
cropped_Easian_f_1580_29_6.png,False
cropped_Easian_f_1575_29_16.png,False
cropped_Easian_f_1581_29_6.png,False
cropped_Easian_f_1578_29_29.png,False
cropped_Easian_f_1569_29_26.png,False
cropped_Easian_f_1579_29_2.png,False
cropped_Easian_f_1578_29_15.png,False
cropped_Easian_f_1578_29_2.png,False
cropped_Easian_f_1567_29_11.png,False
cropped_Easian_f_1581_29_27.png,False
cropped_Easian_f_1576_29_22.png,False
cropped_Easian_f_1584_29_28.png,False
cropped_Easian_f_1584_29_14.png,False
cropped_Easian_f_1573_29_11.png,False
cropped_Easian_f_1572_29_1.png,False
cropped_Easian_f_1573_29_1.png,False
cropped_Easian_f_1570_29_19.png,True
cropped_Easian_f_1570_29_31.png,True
cropped_Easian_f_1570_29_25.png,False
cropped_Easian_f_1570_29_27.png,False
cropped_Easian_f_1572_29_3.png,False
cropped_Easian_f_1573_29_3.png,False
cropped_Easian_f_1584_29_16.png,False
cropped_Easian_f_1573_29_13.png,False
cropped_Easian_f_1576_29_9.png,False
cropped_Easian_f_1577_29_9.png,True
cropped_Easian_f_1581_29_19.png,False
cropped_Easian_f_1581_29_25.png,False
cropped_Easian_f_1567_29_13.png,False
cropped_Easian_f_1581_29_31.png,False
cropped_Easian_f_1576_29_20.png,False
cropped_Easian_f_1579_29_0.png,False
cropped_Easian_f_1569_29_24.png,True
cropped_Easian_f_1569_29_30.png,False
cropped_Easian_f_1578_29_0.png,False
cropped_Easian_f_1578_29_17.png,False
cropped_Easian_f_1569_29_18.png,False
cropped_Easian_f_1575_29_28.png,False
cropped_Easian_f_1582_29_11.png,False
cropped_Easian_f_1580_29_4.png,False
cropped_Easian_f_1581_29_4.png,False
cropped_Easian_f_1575_29_14.png,False
cropped_Easian_f_1581_29_5.png,False
cropped_Easian_f_1575_29_15.png,False
cropped_Easian_f_1580_29_5.png,False
cropped_Easian_f_1582_29_10.png,False
cropped_Easian_f_1575_29_29.png,False
cropped_Easian_f_1569_29_19.png,False
cropped_Easian_f_1578_29_1.png,False
cropped_Easian_f_1569_29_31.png,False
cropped_Easian_f_1578_29_16.png,False
cropped_Easian_f_1579_29_1.png,False
cropped_Easian_f_1569_29_25.png,False
cropped_Easian_f_1576_29_21.png,False
cropped_Easian_f_1581_29_30.png,False
cropped_Easian_f_1581_29_24.png,False
cropped_Easian_f_1567_29_12.png,False
cropped_Easian_f_1581_29_18.png,False
cropped_Easian_f_1577_29_8.png,False
cropped_Easian_f_1576_29_8.png,False
cropped_Easian_f_1573_29_12.png,False
cropped_Easian_f_1584_29_17.png,False
cropped_Easian_f_1573_29_2.png,False
cropped_Easian_f_1572_29_2.png,False
cropped_Easian_f_1570_29_26.png,False
cropped_Easian_f_1570_29_22.png,False
cropped_Easian_f_1572_29_6.png,False
