filename,face_detected
cropped_black_f_1109_29_22.png,False
cropped_black_f1103_29_5.png,False
cropped_black_f_1118_29_11.png,True
cropped_black_f_1108_29_2.png,False
cropped_black_f_1109_29_2.png,False
cropped_black_f_1115_29_7.png,False
cropped_black_f_1104_29_21.png,False
cropped_black_f1104_29_10.png,False
cropped_black_f_1114_29_7.png,False
cropped_black_f_1115_29_12.png,False
cropped_black_f_1107_29_29.png,False
cropped_black_f_1107_29_15.png,False
cropped_black_f_1116_29_26.png,False
cropped_black_f_1113_29_15.png,True
cropped_black_f_1113_29_29.png,False
cropped_black_f_1110_29_21.png,False
cropped_black_f_1103_29_1.png,False
cropped_black_f_1103_29_0.png,False
cropped_black_f_1110_29_20.png,False
cropped_black_f_1113_29_28.png,False
cropped_black_f_1113_29_14.png,False
cropped_black_f_1116_29_27.png,False
cropped_black_f_1107_29_14.png,False
cropped_black_f_1107_29_28.png,False
cropped_black_f_1114_29_6.png,False
cropped_black_f_1115_29_13.png,False
cropped_black_f_1115_29_6.png,False
cropped_black_f1104_29_11.png,False
cropped_black_f_1104_29_20.png,True
cropped_black_f_1109_29_3.png,False
cropped_black_f_1108_29_3.png,False
cropped_black_f_1118_29_10.png,False
cropped_black_f1103_29_4.png,False
cropped_black_f_1109_29_23.png,False
cropped_black_f_1118_29_12.png,False
cropped_black_f_1109_29_21.png,False
cropped_black_f1103_29_6.png,False
cropped_black_f_1109_29_1.png,False
cropped_black_f_1108_29_1.png,False
cropped_black_f_1115_29_11.png,False
cropped_black_f_1114_29_4.png,False
cropped_black_f_1104_29_22.png,False
cropped_black_f1104_29_13.png,False
cropped_black_f_1115_29_4.png,False
cropped_black_f_1116_29_19.png,False
cropped_black_f_1116_29_25.png,False
cropped_black_f_1107_29_16.png,False
cropped_black_f_1116_29_31.png,False
cropped_black_f_1106_29_8.png,False
cropped_black_f_1113_29_16.png,False
cropped_black_f_1107_29_8.png,False
cropped_black_f_1110_29_22.png,False
cropped_black_f_1103_29_2.png,False
cropped_black_f_1103_29_3.png,False
cropped_black_f_1110_29_23.png,False
cropped_black_f_1107_29_9.png,False
cropped_black_f_1106_29_9.png,False
cropped_black_f_1113_29_17.png,False
cropped_black_f_1107_29_17.png,False
cropped_black_f_1116_29_30.png,False
cropped_black_f_1116_29_24.png,False
cropped_black_f_1116_29_18.png,False
cropped_black_f1104_29_12.png,False
cropped_black_f_1104_29_23.png,False
cropped_black_f_1115_29_5.png,False
cropped_black_f_1115_29_10.png,False
cropped_black_f_1114_29_5.png,False
cropped_black_f_1108_29_0.png,False
cropped_black_f_1109_29_0.png,False
cropped_black_f1103_29_7.png,False
cropped_black_f_1109_29_20.png,False
cropped_black_f_1118_29_13.png,False
cropped_black_f_1109_29_4.png,False
cropped_black_f_1108_29_4.png,False
cropped_black_f_1109_29_18.png,False
cropped_black_f_1109_29_30.png,False
cropped_black_f_1118_29_17.png,False
cropped_black_f_1109_29_24.png,False
cropped_black_f1103_29_3.png,False
cropped_black_f_1114_29_1.png,False
cropped_black_f_1115_29_14.png,False
cropped_black_f_1115_29_1.png,False
cropped_black_f_1104_29_27.png,False
cropped_black_f1104_29_16.png,False
cropped_black_f_1115_29_28.png,False
cropped_black_f1106_29_9.png,False
cropped_black_f_1116_29_20.png,False
cropped_black_f_1107_29_13.png,False
cropped_black_f_1113_29_13.png,False
cropped_black_f_1110_29_27.png,True
cropped_black_f_1103_29_7.png,False
cropped_black_f_1103_29_6.png,False
cropped_black_f_1110_29_26.png,False
cropped_black_f_1113_29_12.png,False
cropped_black_f_1107_29_12.png,False
cropped_black_f1106_29_8.png,False
cropped_black_f_1116_29_21.png,False
cropped_black_f_1115_29_29.png,False
cropped_black_f_1115_29_0.png,False
cropped_black_f1104_29_17.png,False
cropped_black_f_1104_29_26.png,False
cropped_black_f_1114_29_0.png,False
cropped_black_f_1115_29_15.png,False
cropped_black_f1103_29_2.png,False
cropped_black_f_1109_29_25.png,False
cropped_black_f_1109_29_31.png,False
cropped_black_f_1118_29_16.png,False
cropped_black_f_1109_29_19.png,False
cropped_black_f_1108_29_5.png,False
cropped_black_f_1109_29_5.png,False
cropped_black_f_1108_29_7.png,False
cropped_black_f_1109_29_7.png,False
cropped_black_f_1118_29_28.png,True
cropped_black_f_1109_29_27.png,False
cropped_black_f1103_29_0.png,False
cropped_black_f_1118_29_14.png,False
cropped_black_f_1104_29_24.png,False
cropped_black_f1104_29_15.png,False
cropped_black_f_1115_29_2.png,False
cropped_black_f_1115_29_17.png,False
cropped_black_f_1114_29_2.png,True
cropped_black_f_1104_29_30.png,False
cropped_black_f1104_29_29.png,False
cropped_black_f_1104_29_18.png,False
cropped_black_f_1111_29_8.png,False
cropped_black_f_1110_29_8.png,False
cropped_black_f_1107_29_10.png,False
cropped_black_f_1116_29_23.png,False
